gh_project_name,team,lang,sloc,tests_per_kloc,build_success
OpenSOC/opensoc-streaming,8,java,15007,5.21548174581389,0.6447368421052632
openstreetmap/openstreetmap-website,4,ruby,12384,71.3228035538006,0.9120879120879121
openSUSE/open-build-service,28,ruby,31434,35.0927428335083,0.7214577510212857
OpenTSDB/opentsdb,12,java,36613,89.6177960398144,0.8644264194669756
opf/openproject,50,ruby,67212,49.6801056159236,0.6537609294526291
orbeon/orbeon-forms,5,java,77973,0.937962810597334,0.5076157000585823
orgsync/stoplight,4,ruby,693,331.707317073171,0.793006993006993
orientation/orientation,6,ruby,1642,65.7395701643489,0.7233748271092669
OryxProject/oryx,5,java,11266,39.4275424130414,0.8357988165680473
owlcs/owlapi,9,java,138385,22.161480235492,0.8544144144144145
owlike/genson,2,java,9625,26.508035900647,0.9735099337748344
owncloud/android,27,java,34378,2.09652223957905,0.8387241689128482
oyachai/HearthSim,4,java,44383,20.1595421833001,0.9318181818181818
p6spy/p6spy,6,java,8289,32.6571004453241,0.672189349112426
padrino/padrino-framework,23,ruby,9177,151.515151515152,0.7501371867569051
pagseguro/ruby,11,ruby,5576,88.2416865898718,0.8744336569579289
palantir/eclipse-typescript,5,javascript,7195,0.15181417944436,0.9502762430939227
Parallels/vagrant-parallels,8,ruby,3383,21.095717884131,0.8925619834710744
passy/Android-DirectoryChooser,5,java,606,10.221465076661,0.75625
pat/thinking-sphinx,7,ruby,8772,238.707165109034,0.024941350784047415
patriciomacadden/hobbit,2,ruby,123,294.117647058824,0.8036253776435045
paulasmuth/fnordmetric,7,ruby,3194,206.140350877193,0.40096618357487923
paulasmuth/recommendify,2,ruby,399,240.384615384615,0.8977272727272727
pawurb/termit,2,ruby,288,98.7124463519313,0.8769574944071589
pboling/sanitize_email,3,ruby,432,202.857142857143,0.7132686084142394
pbyrne/cron-checker,2,ruby,374,133.689839572193,0.9125
pdfkit/pdfkit,7,ruby,370,359.375,0.7670454545454546
pearkes/tugboat,7,ruby,2051,72.6517903476907,0.9099276791584484
peczenyj/MooseX,2,ruby,1421,222.910216718266,0.9184549356223176
pedrovgs/Algorithms,3,java,2858,454.545454545455,0.9322033898305084
pedrovgs/DraggablePanel,3,java,2297,0,0.8656716417910447
pedrovgs/Renderers,2,java,955,74.1935483870968,0.7304347826086957
peek/peek,6,ruby,336,105.263157894737,0.8978102189781022
pellegrino/jackpot,2,ruby,749,165.079365079365,0.8181818181818182
pengwynn/faraday_middleware,4,ruby,662,316.666666666667,0.6906474820143885
perfectsense/brightspot-cms,30,java,43016,0.933258672639522,0.8964963034394086
perwendel/spark,9,java,5136,48.2254697286013,0.9093023255813953
peter-murach/finite_machine,2,ruby,1511,127.914723517655,0.8553104155977425
peter-murach/github,8,ruby,4847,301.959619952494,0.6178884026258206
peter-murach/github_cli,2,ruby,7593,37.6811594202899,0.32263513513513514
pewniak747/hipbot,3,ruby,1286,169.590643274854,0.6475548060708263
philostler/rspec-sidekiq,5,ruby,535,308.605341246291,0.6058536585365853
phlipper/chef-monit,2,ruby,301,73.394495412844,0.7832167832167832
phlipper/chef-percona,6,ruby,754,53.5966149506347,0.8973487423521413
phlipper/chef-postgresql,3,ruby,779,148.820326678766,0.7670940170940171
phoet/asin,3,ruby,690,113.207547169811,0.6402266288951841
phoet/on_ruby,11,ruby,2510,94.9811117107393,0.83125
phstc/putsreq,5,ruby,564,78.0780780780781,0.8994974874371859
phstc/shoryuken,13,ruby,1574,70.6195869420386,0.8460410557184751
pivotal-sprout/sprout-osx-apps,7,ruby,3840,0.87260034904014006,0.8493150684931506
pivotal/LicenseFinder,17,ruby,7292,86.7768595041322,0.6621509538291401
pivotal/pivotal_workstation,16,ruby,3187,0,0.6666666666666666
plashchynski/crono,2,ruby,560,144.351464435146,0.7857142857142857
plataformatec/devise,35,ruby,3775,2.06185567010309,0.8523747195213164
plataformatec/responders,13,ruby,523,219.78021978022,0.8523489932885906
plataformatec/simple_form,25,ruby,2108,0.932835820895522,0.7452722715880611
play/play,6,ruby,1958,16.3934426229508,0.6871287128712872
plexus/yaks,11,ruby,2401,173.684210526316,0.7690412186379928
podio/podio-rb,12,ruby,5558,0.308546744831842,0.6959219858156028
poise/poise,2,ruby,1716,91.3884007029877,0.8709322779243623
pophealth/popHealth,18,ruby,2139,0.656598818122127,0.9395509499136442
postrank-labs/goliath,6,ruby,3497,91.1010558069381,0.56797583081571
pothibo/ecrire,2,ruby,2209,6.34765625,0.9259259259259259
prawnpdf/prawn,21,ruby,10229,108.871426944539,0.8893040635217189
premailer/premailer,4,ruby,1081,102.085620197585,0.23261390887290168
presidentbeef/brakeman,11,ruby,19485,85.2166078534425,0.8795045045045045
privly/privly-web,5,ruby,1960,0.587889476778366,0.7920792079207921
progit/progit,33,ruby,24,0,0.921875
projectblacklight/blacklight,18,ruby,8353,202.659232253914,0.8632692843219159
projecthydra/sufia,46,ruby,8782,117.578579743888,0.8684733514001807
promiscuous-io/promiscuous,4,ruby,4539,58.6395621579359,0.3339664450775562
propublica/daybreak,4,ruby,489,63.3946830265849,0.49049429657794674
protobuf-ruby/beefcake,8,ruby,846,96.9267139479905,0.7653631284916201
protostuff/protostuff,4,java,51075,2.8961522548614,0.9629629629629629
Prototik/HoloEverywhere,5,java,54178,0.0802654109589041,0.6655629139072847
pry/pry,24,ruby,9153,135.614307931571,0.7375122428991185
psi-probe/psi-probe,8,java,14731,11.3832355984822,0.9754273504273504
psu-stewardship/scholarsphere,18,ruby,4127,151.679306608884,0.70521327014218
psyho/bogus,6,ruby,1863,185.897435897436,0.8135095447870778
pulse00/Symfony-2-Eclipse-Plugin,3,java,17822,3.55426841308497,0.5663716814159292
pulse00/Twig-Eclipse-Plugin,2,java,22755,3.41319769776469,0.6910569105691057
puma/puma,9,ruby,5143,45.9610027855153,0.3863938347063513
puniverse/capsule,7,java,5918,11.4771519659936,0.909433962264151
puniverse/quasar,6,java,50472,9.61850210742462,0.7590687601515972
puppetlabs/facter,55,ruby,7472,152.845528455285,0.9641063790217593
puppetlabs/hiera,37,ruby,1309,265.957446808511,0.9611650485436893
puppetlabs/marionette-collective,18,ruby,14986,146.125845033801,0.9603715170278638
puppetlabs/puppet,107,ruby,113889,162.013933494738,0.9261839956450735
puppetlabs/puppetlabs-firewall,24,ruby,2655,181.073703366697,0.899812734082397
puppetlabs/puppetlabs-mongodb,23,ruby,1038,400,0.8690629011553274
puppetlabs/puppetlabs-rabbitmq,25,ruby,1394,246.861924686192,0.811219512195122
puppetlabs/puppetlabs-stdlib,27,ruby,4031,269.688385269122,0.8574338085539714
pushtorefresh/storio,7,java,9701,105.371687802866,0.9312796208530806
qiniu/java-sdk,11,java,2870,25.9278088459583,0.6470588235294118
qos-ch/logback,5,java,29408,36.2890825217837,0.6943231441048034
qos-ch/slf4j,6,java,8232,21.9201567474896,0.8858695652173914
querydsl/querydsl,13,java,51661,70.840400167146,0.7792954708842559
QueueClassic/queue_classic,8,ruby,938,90.7668231611894,0.3830227743271222
rabbit-shocker/rabbit,6,ruby,27901,2.84305610537302,0.8643306379155435
rackerlabs/blueflood,29,java,19717,57.7661617239172,0.826449149600833
radar/by_star,5,ruby,587,332.236842105263,0.784394250513347
radar/forem,24,ruby,2285,124.102564102564,0.28414207103551775
radar/paranoia,16,ruby,245,409.090909090909,0.7505494505494505
radiant/radiant,13,ruby,10776,77.7152436833912,0.38680781758957655
rails-api/active_model_serializers,57,ruby,2441,215.629522431259,0.9058823529411765
rails-api/rails-api,6,ruby,400,72.202166064982,0.43125
rails-assets/rails-assets,11,ruby,2168,69.713400464756,0.7342657342657343
rails/activejob,13,ruby,574,16.4609053497942,0.8701298701298701
rails/activeresource,30,ruby,1773,183.098591549296,0.5562189054726369
rails/globalid,15,ruby,371,0,0.9049034175334324
rails/jbuilder,10,ruby,598,0,0.903035413153457
rails/protected_attributes,13,ruby,690,299.236641221374,0.7414089347079038
rails/rails,288,ruby,69656,193.968838284393,0.6995225082361478
rails/spring,16,ruby,2957,9.82800982800983,0.7399825783972126
rails/sprockets-rails,17,ruby,662,183.844011142061,0.6022551403935441
rails/strong_parameters,14,ruby,334,4.62962962962963,0.16145833333333334
RailsApps/rails_apps_composer,5,ruby,2815,19.6681007990166,0.8669910786699108
railsbp/rails_best_practices,12,ruby,3658,168.621236133122,0.9177304964539007
railsbp/rails-bestpractices.com,1,ruby,4143,33.2282318699976,0.6612244897959184
railsbridge/docs,20,ruby,1177,55.2208835341365,0.9640564826700898
railsware/js-routes,7,ruby,277,660.46511627907,0.853726362625139
ralfstx/minimal-json,4,java,1723,318.548387096774,0.9361702127659575
randym/axlsx,10,ruby,7846,124.184298991497,0.6818181818181818
ranjib/etcd-ruby,5,ruby,425,212.218649517685,0.7236842105263158
rapid7/metasploit-framework,103,ruby,874692,1.03136185415191,0.9246870861634414
rbCAS/CASino,7,ruby,2099,168.865435356201,0.9532967032967034
rdoc/rdoc,10,ruby,17414,97.8103433586095,0.6053054662379421
ReactiveX/Rx.rb,3,ruby,6418,47.230571060541,0.5663157894736842
ReactiveX/RxAndroid,17,java,2261,194.915254237288,0.8862068965517241
ReactiveX/RxJava,33,java,61711,81.4728746507317,0.9138576779026217
ReactiveX/RxNetty,8,java,25051,33.6173508907823,0.6057347670250897
reactjs/react-rails,12,ruby,691,6.5359477124183,0.7936076164569874
realestate-com-au/pact,8,ruby,9060,8.16511680653209,0.6953972442099091
rebelidealist/stripe-ruby-mock,13,ruby,3287,107.770402186646,0.8752310536044362
recruit-tech/redpen,8,java,6745,74.1403299542834,0.9662447257383966
recurly/recurly-client-ruby,17,ruby,2602,111.318989710009,0.9440459110473458
redguide/nodejs,9,ruby,300,0,0.8967391304347826
redis/redis-rb,11,ruby,3444,141.276041666667,0.49939975990396157
redline-smalltalk/redline-smalltalk,3,java,7193,43.6551979282279,0.7032258064516129
reficio/p2-maven-plugin,5,java,1690,16.5631469979296,0.8333333333333334
refile/refile,5,ruby,976,240.618101545254,0.7746305418719212
refinery/refinerycms,39,ruby,7228,53.678786143716,0.7563735801430375
refinery/refinerycms-blog,9,ruby,1105,122.302158273381,0.45977011494252873
rehttp/rehttp,2,ruby,300,44.5205479452055,0.6376811594202898
rejasupotaro/Rebuild,2,java,5820,0.486144871171609,0.7661870503597122
relayrides/pushy,5,java,2669,71.2742980561555,0.8765586034912718
relevance/diametric,5,ruby,1787,156.293222683264,0.6627906976744186
remiprev/her,7,ruby,1291,199.320498301246,0.8916551406177963
remiprev/teamocil,3,ruby,477,161.572052401747,0.837696335078534
resque/resque,14,ruby,2419,139.024390243902,0.7234939759036144
rest-driver/rest-driver,3,java,3194,139.53488372093,0.9467455621301775
restlet/restlet-framework-java,10,java,132294,0.832490931795207,0.5277533039647577
revily/revily,3,ruby,5420,24.6799035071442,0.5761589403973509
rgeo/activerecord-postgis-adapter,2,ruby,1291,91.1808669656203,0.6276505513146734
rgrove/sanitize,2,ruby,1386,128,0.8498583569405099
rhuss/docker-maven-plugin,11,java,6243,19.3817075124139,0.9720812182741116
richpeck/exception_handler,3,ruby,204,10.6382978723404,0.624113475177305
rightscale/praxis,11,ruby,5715,81.1761749183212,0.8829365079365079
rightscale/right_link,10,ruby,11861,56.9133192389006,0.8629032258064516
roboguice/roboguice,2,java,47286,19.4678780012979,0.6766917293233082
rockerhieu/emojicon,4,java,3440,0,0.6136363636363636
rodjek/librarian-puppet,9,ruby,4293,44.4028978733349,0.6820490494848352
rodjek/puppet-lint,9,ruby,2168,205.36540240518,0.9036076662908681
rodjek/rspec-puppet,9,ruby,1861,59.4273365748244,0.8524102781906987
roidrage/lograge,7,ruby,427,336.787564766839,0.9170141784820683
RolifyCommunity/rolify,7,ruby,984,364.896073903002,0.5212580081537566
rollbar/rollbar-gem,14,ruby,3213,119.439366240097,0.7925170068027211
rondevera/twig,2,ruby,1246,263.453815261044,0.9480762047067613
rpush/rpush,13,ruby,7307,153.260869565217,0.5844824721714571
rs-pro/mongoid-elasticsearch,3,ruby,583,57.9064587973274,0.8227712137486574
RS485/LogisticsPipes,11,java,94206,0.520944078247927,0.7381957773512476
rsl/stringex,3,ruby,1253,229.461756373938,0.7592592592592593
rslifka/elasticity,3,ruby,4201,0,0.8900634249471459
rspec/rspec-collection_matchers,7,ruby,225,348.039215686274,0.6297948260481713
rspec/rspec-core,28,ruby,8753,286.426592797784,0.8291793045848169
rspec/rspec-expectations,23,ruby,4544,348.927875243665,0.858191752753351
rspec/rspec-mocks,18,ruby,4314,317.876344086022,0.8541637990364762
rspec/rspec-rails,25,ruby,2935,319.101123595506,0.5395653956539566
rstacruz/sinatra-assetpack,5,ruby,946,3.71287128712871,0.8674033149171271
rtomayko/tilt,9,ruby,1243,15.8013544018059,0.4977401129943503
rubber/rubber,13,ruby,9751,18.6816119562317,0.502927400468384
rubinius/rubinius,70,ruby,499410,289.909681328461,0.6116139813396463
ruboto/ruboto,8,ruby,3900,15.5038759689922,0.29760365914288556
ruby-amqp/amqp,8,ruby,5913,43.7683480117427,0.4225239616613419
ruby-concurrency/concurrent-ruby,12,ruby,12407,287.694974003466,0.5914040946711195
ruby-json-schema/json-schema,9,ruby,2270,80.7365439093484,0.8951930654058313
ruby-ldap/ruby-net-ldap,8,ruby,2704,64.8182840014987,0.7413793103448276
ruby-rdf/json-ld,2,ruby,5083,64.0185113767836,0.8349236641221374
ruby-rdf/rdf,5,ruby,31951,94.2232192933259,0.8354925446101198
ruby/ruby,33,ruby,434043,39.9929148154162,0.6893137219471649
rubycas/rubycas-client,5,ruby,1106,52.4379024839006,0.591304347826087
RubyCastsBrasil/RubyCastsBrasil,15,ruby,913,117.196056955093,0.9459459459459459
rubychan/coderay,4,ruby,16652,14.2493638676845,0.6997084548104956
rubygems/rubygems,41,ruby,20264,101.138141215815,0.7498385360602798
RubyMoney/monetize,9,ruby,286,384.146341463415,0.9783393501805054
RubyMoney/money,24,ruby,1094,315.055762081784,0.9287211740041929
RubyMoney/money-rails,16,ruby,754,254.641909814324,0.9028589993502274
rubymotion/BubbleWrap,19,ruby,3830,187.992495309568,0.7137014314928425
rubymotion/sugarcube,13,ruby,8905,132.514995117869,0.4759493670886076
rubys/ruby2js,1,ruby,4539,133.521923620934,0.9642857142857143
rubysec/bundler-audit,3,ruby,393,122.743682310469,0.5051020408163265
rubyworks/facets,5,ruby,23098,2.43024723092022,0.7903525046382189
rubyzip/rubyzip,7,ruby,3138,87.5040361640297,0.6838235294117647
ruckus/quickeebooks,3,ruby,8218,45.218087234894,0.6463654223968566
rudionrails/yell,5,ruby,1123,94.5584299732382,0.642948717948718
ruhoh/ruhoh.rb,7,ruby,3086,0,0.8974358974358975
rumblelabs/asset_sync,5,ruby,568,188.505747126437,0.61068281938326
rundeck/rundeck,12,java,50747,4.85702270815812,0.8325471698113207
ryanb/letter_opener,4,ruby,133,467.213114754098,0.6919831223628692
ryanb/nested_form,3,ruby,175,188.571428571429,0.6812080536912751
ryanlecompte/redis_failover,3,ruby,1403,64.4171779141104,0.918075422626788
ryantenney/metrics-spring,4,java,3084,36.6430260047281,0.8466981132075472
saberma/shopqi,2,ruby,11097,71.5172347942328,0.4237104464672735
sachin-handiekar/jInstagram,6,java,4015,146.70981661272901,0.924812030075188
sahan/RoboZombie,3,java,4378,23.5428571428571,0.5118110236220472
SaitoWu/linner,4,ruby,984,28.5714285714286,0.9328358208955224
salesking/sepa_king,5,ruby,550,285.412262156448,0.9330612244897959
sanemat/tachikoma,4,ruby,347,49.8442367601246,0.9707602339181286
sanity/quickml,9,java,15622,16.4648910411622,0.6870748299319728
sarxos/webcam-capture,6,java,13659,4.96963003865268,0.7985865724381626
sass/sass,9,ruby,13562,114.688128772636,0.8493443938988493
saturnflyer/casting,2,ruby,640,234.042553191489,0.8757894736842106
saturnflyer/surrounded,3,ruby,849,159.663865546218,0.8340395480225988
satyan/sugar,18,java,2601,285.641025641026,0.6994219653179191
savonrb/gyoku,4,ruby,258,410.25641025641,0.6303879310344828
savonrb/nori,5,ruby,415,238.356164383562,0.5031421838177533
savonrb/savon,10,ruby,1486,281.902552204176,0.5386503067484663
scambra/devise_invitable,8,ruby,640,2.40963855421687,0.44804088586030666
schacon/ruby-git,5,ruby,2167,54.083885209713,0.49818181818181817
SchemaPlus/schema_plus,6,ruby,2402,733.812949640288,0.8075343688627031
schneems/wicked,3,ruby,288,0,0.8094660194174758
scobal/seyren,8,java,4558,30.3762512944425,0.9053254437869822
scttnlsn/dandelion,3,ruby,973,74.370709382151,0.9516728624535316
sdywcd/jshoper3x,1,java,79732,0,0
searchbox-io/Jest,17,java,8470,123.74405076679,0.7538726333907056
searls/jasmine-maven-plugin,5,java,2204,93.8578329882678,0.9233716475095786
seejohnrun/ice_cube,9,ruby,2345,256.716417910448,0.596551724137931
segmentio/analytics-android,7,java,8997,81.65548098434,0.7245508982035929
selendroid/selendroid,16,java,27823,11.866114407254,0.7781402936378466
sensu/sensu,9,ruby,3323,58.2417582417582,0.8888652783680407
sensu/sensu-community-plugins,39,ruby,22719,8.00539689678435,0.8372488934286687
sensu/sensu-puppet,19,ruby,2086,23.0105465004794,0.9132750095093192
seratch/gistub,5,ruby,935,164.335664335664,0.9225352112676056
serso/android-common,1,java,18046,0.228193279707913,0.4090909090909091
sethvargo/chef-sugar,13,ruby,943,316.239316239316,0.9180633147113594
sethvargo/stove,7,ruby,1549,14.8674854557207,0.7142857142857143
sevntu-checkstyle/sevntu.checkstyle,10,java,8081,43.2188591385332,0.9474708171206225
sferik/mtgox,2,ruby,559,82.5515947467167,0.8848263254113345
sferik/multi_xml,4,ruby,509,183.48623853211,0.5945017182130584
sferik/rails_admin,41,ruby,5453,132.24204524554,0.6187104636991468
sferik/sign-in-with-twitter,2,ruby,128,9.43396226415094,0.9449438202247191
sferik/t,7,ruby,2218,275.174476570289,0.7528227036924016
sferik/twitter,12,ruby,2864,367.787463677875,0.8669707335613835
sgruhier/foundation_rails_helper,7,ruby,298,330.909090909091,0.7076923076923077
shadabahmed/logstasher,8,ruby,1697,240.384615384615,0.8318414322250639
shageman/the_next_big_thing,3,ruby,338,79.4392523364486,0.6646341463414634
shawn42/gamebox,3,ruby,8329,25.7469030847705,0.851145038167939
shoes/shoes4,21,ruby,13369,80,0.9211250382146132
Shopify/active_shipping,37,ruby,5810,94.8364888123924,0.7753483386923902
Shopify/identity_cache,21,ruby,1526,194.675540765391,0.8669739874876523
Shopify/liquid,31,ruby,3991,188.573883161512,0.8630715705765407
Shopify/shipit-engine,27,ruby,4711,0,0.8628133704735376
Shopify/shopify_api,30,ruby,964,116.336633663366,0.8291203235591507
Shopify/shopify_app,34,ruby,1032,30.8641975308642,0.9506369426751592
Shopify/shopify_theme,7,ruby,568,67.6691729323308,0.8591549295774648
Shopify/statsd-instrument,15,ruby,593,237.179487179487,0.8709677419354839
Shopify/verdict,6,ruby,783,117.820324005891,0.7
shyiko/mysql-binlog-connector-java,3,java,4600,15.2445961319681,0.8985507246376812
simonc/memfs,3,ruby,1159,717.283950617284,0.7380952380952381
SimonVT/android-menudrawer,3,java,4761,0,0.5172413793103449
SimonVT/cathode,1,java,36614,0.224008064290314,0.6899563318777293
simpligility/android-maven-plugin,11,java,17018,6.77701029584256,0.5050798258345428
skoji/gepub,3,ruby,3052,70.5818965517241,0.8346153846153846
skylightio/skylight-ruby,6,ruby,9757,28.6549050455107,0.683210939478349
slim-template/slim,14,ruby,1664,194.903581267218,0.3424256799493991
snitko/straight-server,4,ruby,2295,0.771604938271605,0.8372093023255814
SoftInstigate/restheart,4,java,16365,11.0659756268385,0.9501039501039501
solnic/virtus,13,ruby,1372,129.81298129813,0.8058796080261316
SomMeri/less4j,2,java,28448,9.71370143149284,0.8445190156599552
SonarSource/sonarqube,26,java,224469,65.0641816835349,0.8063734355783838
sorah/mamiya,3,ruby,3825,103.81861575179,0.9347079037800687
sosedoff/lxc-ruby,2,ruby,409,110.526315789474,0.8178438661710037
soundcloud/java-api-wrapper,4,java,2084,70.429329474192,0.7767857142857143
soundcloud/lhm,15,ruby,950,138.274336283186,0.7657593123209169
spacecowboy/NoNonsense-FilePicker,2,java,2436,9.44170771756979,0.6395348837209303
spacecowboy/NotePad,2,java,34999,0.961846745751844,0.30585683297180044
sparklemotion/mechanize,8,ruby,4610,153.379743992814,0.8165853658536585
sparklemotion/nokogiri,19,java,12380,0,0.6095617529880478
sparklemotion/sqlite3-ruby,6,ruby,2274,115.309126594701,0.15220483641536273
spilliton/randumb,2,ruby,212,315.789473684211,0.4666666666666667
spockframework/spock,8,java,17849,0.398383700415457,0.8075221238938053
SpongePowered/Sponge,36,java,23254,0.212981204408711,0.766120218579235
SpongePowered/SpongeAPI,57,java,39563,5.70125427594071,0.8449456302859444
SpontaneousCMS/spontaneous,2,ruby,19721,99.6177198111086,0.18711656441717792
sporkmonger/addressable,9,ruby,6676,362.899959497772,0.7346938775510204
spotify/cassandra-reaper,11,java,5663,18.8679245283019,0.8891402714932126
spotify/docker-client,17,java,9044,20.0215801462654,0.8858267716535433
spotify/helios,15,java,18104,14.3062306672559,0.6902834008097166
SpoutDev/Spout,19,java,67283,15.0040309336837,0.5976095617529881
SpoutDev/Vanilla,14,java,60782,0.490643927858424,0.5982905982905983
spree-contrib/spree_active_shipping,13,ruby,2085,14.8588410104012,0.7665130568356375
spree-contrib/spree_i18n,26,ruby,784,41.8679549114332,0.7462473195139385
spree-contrib/spree_social,9,ruby,332,76.9230769230769,0.775175644028103
spree-contrib/spree_wishlist,8,ruby,339,152.027027027027,0.5232558139534884
spree/spree,62,ruby,24334,115.256055791689,0.3752754392903554
spree/spree_gateway,18,ruby,1339,70.3605980650836,0.6387931034482759
spring-cloud/spring-cloud-config,9,java,4273,55.2291421856639,0.7833333333333333
spring-io/sagan,9,java,12917,31.2575138254388,0.8267477203647416
spring-projects/spring-data-examples,8,java,3491,51.0028653295129,0.7639751552795031
springside/springside4,1,java,11100,18.9736955584304,0.654275092936803
spullara/mustache.java,5,java,4612,25.6040389469888,0.91324200913242
SQiShER/java-object-diff,3,java,5830,66.1496350364963,0.9804878048780488
square/android-times-square,7,java,1585,28.6707211120765,0.6684782608695652
square/assertj-android,8,java,23527,0,0.7679180887372014
square/dagger,17,java,11213,46.6374645709869,0.8551959114139693
square/javapoet,11,java,3190,92.6517571884984,0.9750812567713976
square/keywhiz,9,java,9817,54.5811518324607,0.9482496194824962
square/moshi,6,java,4695,97.4563285320257,0.9844559585492227
square/okhttp,21,java,20365,88.3632826498746,0.6155190492834673
square/okio,8,java,3998,93.2966483241621,0.9804804804804805
square/picasso,13,java,5370,71.8347232752085,0.8699551569506726
square/retrofit,23,java,5046,80.4848966613673,0.9489389920424404
square/shuttle,7,ruby,12977,65.524426950683,0.4774281805745554
square/wire,15,java,8473,53.8922155688623,0.9579399141630901
sstephenson/execjs,3,ruby,749,56.0420315236427,0.5592105263157895
sstephenson/sprockets,7,ruby,3511,31.1408614668219,0.8192325473878872
stanfy/enroscar,6,java,21186,11.1742700286644,0.3638814016172507
steelThread/redmon,3,ruby,278,119.69111969112,0.8594249201277955
stephanenicolas/Quality-Tools-for-Android,2,java,66,212.121212121212,0.05161290322580645
stephanenicolas/robospice,6,java,7356,3.63791996576075,0.2947813822284908
stevegraham/slanger,6,ruby,779,41.2903225806452,0.5879265091863517
stripe/einhorn,13,ruby,2429,16.1923454367026,0.657258064516129
stripe/mosql,6,ruby,1248,25.8358662613982,0.8739495798319328
structr/structr,9,java,70222,0.400222981375338,0.5363974495217854
sue445/rubicure,5,ruby,453,53.3980582524272,0.9550072568940493
sul-dlss/spotlight,11,ruby,4752,180.381830151415,0.8175637393767705
sunitparekh/data-anonymization,3,ruby,1657,250,0.8521400778210116
sunlightlabs/scout,3,ruby,5868,39.1770011273957,0.4153846153846154
sup-heliotrope/sup,17,ruby,10948,5.05098637186696,0.8060671722643553
supermarin/xcpretty,6,ruby,2223,133.333333333333,0.8111263736263736
Sutto/rocket_pants,3,ruby,1187,192.380952380952,0.3749591369728669
svenfuchs/gem-release,3,ruby,661,0,0.7089552238805971
svenfuchs/rails-i18n,38,ruby,1147,111.226611226611,0.9581425768476128
swanson/stringer,7,ruby,1574,122.593068035944,0.9559808612440192
swipely/docker-api,14,ruby,1283,310.469314079422,0.6359761295822677
swipely/dockly,11,ruby,1659,80.1717967072298,0.8916666666666667
syncany/syncany,10,java,26516,21.2053571428571,0.8601472134595163
t-oster/VisiCut,5,java,29511,0.471253534401508,0.8521358159912377
taganaka/polipus,3,ruby,1563,51.4322916666667,0.8360128617363344
tananaev/traccar,7,java,27350,7.85520694565667,0.9719887955182073
taskrabbit/makara,7,ruby,1303,113.636363636364,0.7204662631696929
tchandy/octopus,7,ruby,1544,182.655410590944,0.6009070294784581
tdiary/tdiary-core,11,ruby,31380,11.0185152899334,0.7914233015677836
teamed/qulice,12,java,4369,31.2575138254388,0.876313276026743
teampoltergeist/poltergeist,12,ruby,1393,167.391304347826,0.6657739689341189
technicalpickles/homesick,13,ruby,646,111.98738170347,0.8891352549889135
tent/tentd,5,ruby,5555,140.414696253183,0.5451197053406999
test-kitchen/kitchen-vagrant,11,ruby,302,659.919028340081,0.9599332220367279
test-kitchen/test-kitchen,30,ruby,5515,273.797233119967,0.8321843251088534
test-unit/test-unit,3,ruby,7025,78.2049407981289,0.6495956873315364
TestFX/TestFX,4,java,6492,55.2530752167776,0.8535564853556485
thatJavaNerd/JRAW,5,java,8612,23.6276849642005,0.6849112426035503
the-teacher/the_role,7,ruby,615,206.896551724138,0.708029197080292
theforeman/foreman,16,ruby,24284,35.5378026684237,0.35294117647058826
thetron/mongoid_token,2,ruby,328,225.609756097561,0.8156862745098039
thibaudgg/video_info,7,ruby,3487,22.7272727272727,0.6918652423993427
thinkaurelius/titan,13,java,28285,11.1693113541827,0.24186046511627907
thinreports/thinreports-generator,3,ruby,3945,180.077774454083,0.8114209827357237
thorin/redmine_ldap_sync,3,ruby,1719,76.3125763125763,0.46464646464646464
thoughtbot/appraisal,7,ruby,866,111.747851002865,0.9680555555555556
thoughtbot/capybara-webkit,15,ruby,1172,344.973544973545,0.7080443828016644
thoughtbot/clearance,35,ruby,1671,121.693121693122,0.8389955686853766
thoughtbot/factory_girl,17,ruby,1969,197.12140175219,0.733811475409836
thoughtbot/factory_girl_rails,9,ruby,263,0,0.2198581560283688
thoughtbot/flutie,8,ruby,83,175,0.8229665071770335
thoughtbot/gitsh,13,ruby,1794,219.343696027634,0.4793261868300153
thoughtbot/griddler,15,ruby,530,243.835616438356,0.9564444444444444
thoughtbot/high_voltage,15,ruby,274,695.652173913043,0.7960199004975125
thoughtbot/hound,43,ruby,3653,105.593966059082,0.7281021897810219
thoughtbot/kumade,7,ruby,682,204.119850187266,0.595108695652174
thoughtbot/paperclip,36,ruby,3775,204.009753454348,0.6714941716707877
thoughtbot/paul_revere,6,ruby,111,212.121212121212,0.8822055137844611
thoughtbot/shoulda-matchers,34,ruby,7684,162.323157110946,0.7077087794432548
thoughtbot/suspenders,48,ruby,935,58.3058305830583,0.720492396813903
ThoughtWorksStudios/eb_deployer,8,ruby,1537,64.4111906310995,0.6919431279620853
threerings/playn,8,java,34047,9.03065082966324,0.9261603375527426
tigrish/devise-i18n,7,ruby,118,190.47619047619,0.9554973821989529
tilal6991/HoloIRC,4,java,13499,0.164446637066272,0.4759825327510917
tim-vandecasteele/grape-swagger,12,ruby,704,243.90243902439,0.9451000513083633
timmolter/XChange,28,java,89737,12.9529683885891,0.8987341772151899
TimotheeJeannin/ProviGen,3,java,799,10.4384133611691,0.3821656050955414
tinkerpop/blueprints,14,java,21086,7.50500333555704,0.6489881367759944
tinkerpop/gremlin,5,java,2301,0,0.9076923076923077
tinkerpop/rexster,8,java,14169,42.9007992477668,0.8813096862210096
